container_id,vessel_id,container_size_type,weight_mt,container_status,destination_zone_id,priority,handling_requirement,synthetic
SYN-CONT-001029,00000000-0000-0000-0000-0000000003f3,40HC,16.2,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001030,00000000-0000-0000-0000-0000000003f3,40RF,22.7,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001031,00000000-0000-0000-0000-0000000003f3,40HC,17.5,inbound,00000000-0000-0000-0000-00000000012e,high,hazardous,True
SYN-CONT-001032,00000000-0000-0000-0000-0000000003f3,40HC,25.0,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-001033,00000000-0000-0000-0000-0000000003f3,40RF,12.0,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001034,00000000-0000-0000-0000-0000000003f3,40RF,13.7,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001035,00000000-0000-0000-0000-0000000003f3,40HC,24.6,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-001036,00000000-0000-0000-0000-0000000003f3,20GP,18.0,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-001037,00000000-0000-0000-0000-0000000003f3,40GP,12.8,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-001038,00000000-0000-0000-0000-0000000003f3,40HC,21.8,inbound,00000000-0000-0000-0000-000000000131,high,hazardous,True
SYN-CONT-001039,00000000-0000-0000-0000-0000000003f3,20GP,16.8,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-001040,00000000-0000-0000-0000-0000000003f3,20GP,26.5,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-001041,00000000-0000-0000-0000-0000000003f3,40RF,10.0,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001042,00000000-0000-0000-0000-0000000003f3,40GP,9.8,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-001043,00000000-0000-0000-0000-0000000003f3,40RF,28.9,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-001044,00000000-0000-0000-0000-0000000003f3,40HC,9.3,inbound,00000000-0000-0000-0000-00000000012d,high,hazardous,True
SYN-CONT-001045,00000000-0000-0000-0000-0000000003f3,40RF,17.9,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001046,00000000-0000-0000-0000-0000000003f3,40HC,8.8,inbound,00000000-0000-0000-0000-000000000130,high,standard,True
SYN-CONT-001047,00000000-0000-0000-0000-0000000003f3,40GP,11.8,inbound,00000000-0000-0000-0000-00000000012c,high,hazardous,True
SYN-CONT-001048,00000000-0000-0000-0000-0000000003f3,40HC,22.7,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-001049,00000000-0000-0000-0000-0000000003f3,20GP,25.5,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-001050,00000000-0000-0000-0000-0000000003f3,40RF,17.1,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001051,00000000-0000-0000-0000-0000000003f3,20GP,28.7,inbound,00000000-0000-0000-0000-000000000130,high,standard,True
SYN-CONT-001052,00000000-0000-0000-0000-0000000003f3,40HC,28.6,inbound,00000000-0000-0000-0000-00000000012e,high,hazardous,True
SYN-CONT-001053,00000000-0000-0000-0000-0000000003f3,40HC,13.1,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-001054,00000000-0000-0000-0000-0000000003f3,40RF,28.9,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001055,00000000-0000-0000-0000-0000000003f3,20GP,11.9,inbound,00000000-0000-0000-0000-000000000130,high,standard,True
SYN-CONT-001056,00000000-0000-0000-0000-0000000003f3,20GP,9.6,inbound,00000000-0000-0000-0000-00000000012e,high,hazardous,True
SYN-CONT-001057,00000000-0000-0000-0000-0000000003f3,40HC,26.1,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-001058,00000000-0000-0000-0000-0000000003f3,40HC,29.7,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001059,00000000-0000-0000-0000-0000000003f3,40RF,25.3,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001060,00000000-0000-0000-0000-0000000003f3,40RF,23.3,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001061,00000000-0000-0000-0000-0000000003f3,20GP,10.6,inbound,00000000-0000-0000-0000-00000000012c,high,reefer,True
SYN-CONT-001062,00000000-0000-0000-0000-0000000003f3,40RF,22.3,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001063,00000000-0000-0000-0000-0000000003f3,40GP,17.3,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-001064,00000000-0000-0000-0000-0000000003f3,20GP,13.6,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-001065,00000000-0000-0000-0000-0000000003f3,40RF,23.2,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001066,00000000-0000-0000-0000-0000000003f3,20GP,29.0,inbound,00000000-0000-0000-0000-00000000012f,high,hazardous,True
SYN-CONT-001067,00000000-0000-0000-0000-0000000003f3,40HC,12.9,inbound,00000000-0000-0000-0000-000000000130,high,standard,True
SYN-CONT-001068,00000000-0000-0000-0000-0000000003f3,40HC,29.3,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-001069,00000000-0000-0000-0000-0000000003f3,40GP,24.6,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001070,00000000-0000-0000-0000-0000000003f3,40GP,12.7,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-001071,00000000-0000-0000-0000-0000000003f3,40GP,16.0,inbound,00000000-0000-0000-0000-00000000012c,high,hazardous,True
SYN-CONT-001072,00000000-0000-0000-0000-0000000003f3,20GP,23.2,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-001073,00000000-0000-0000-0000-0000000003f3,40RF,21.8,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001074,00000000-0000-0000-0000-0000000003f3,20GP,16.4,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001075,00000000-0000-0000-0000-0000000003f3,40RF,28.2,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001076,00000000-0000-0000-0000-0000000003f3,40HC,12.1,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001077,00000000-0000-0000-0000-0000000003f3,40HC,13.0,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001078,00000000-0000-0000-0000-0000000003f3,40GP,19.8,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-001079,00000000-0000-0000-0000-0000000003f3,40RF,29.1,inbound,00000000-0000-0000-0000-00000000012c,high,reefer,True
SYN-CONT-001080,00000000-0000-0000-0000-0000000003f3,40HC,27.4,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001081,00000000-0000-0000-0000-0000000003f3,40RF,30.0,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-001082,00000000-0000-0000-0000-0000000003f3,40RF,15.1,inbound,00000000-0000-0000-0000-00000000012c,high,reefer,True
SYN-CONT-001083,00000000-0000-0000-0000-0000000003f3,20GP,16.5,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-001084,00000000-0000-0000-0000-0000000003f3,40HC,21.8,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-001085,00000000-0000-0000-0000-0000000003f3,40GP,13.9,inbound,00000000-0000-0000-0000-00000000012e,high,hazardous,True
SYN-CONT-001086,00000000-0000-0000-0000-0000000003f3,40RF,29.6,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001087,00000000-0000-0000-0000-0000000003f3,40HC,19.2,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-001088,00000000-0000-0000-0000-0000000003f3,40RF,23.8,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001089,00000000-0000-0000-0000-0000000003f3,40HC,14.3,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001090,00000000-0000-0000-0000-0000000003f3,40GP,23.4,inbound,00000000-0000-0000-0000-00000000012c,high,hazardous,True
SYN-CONT-001091,00000000-0000-0000-0000-0000000003f3,40HC,20.5,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-001092,00000000-0000-0000-0000-0000000003f3,40GP,26.0,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-001093,00000000-0000-0000-0000-0000000003f3,40GP,26.1,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001094,00000000-0000-0000-0000-0000000003f3,40RF,19.2,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-001095,00000000-0000-0000-0000-0000000003f3,40HC,14.8,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-001096,00000000-0000-0000-0000-0000000003f3,20GP,10.2,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-001097,00000000-0000-0000-0000-0000000003f3,20GP,26.3,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-001098,00000000-0000-0000-0000-0000000003f3,20GP,24.8,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-001099,00000000-0000-0000-0000-0000000003f3,40HC,20.6,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-001100,00000000-0000-0000-0000-0000000003f3,40HC,17.3,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-001101,00000000-0000-0000-0000-0000000003f3,40GP,21.0,inbound,00000000-0000-0000-0000-000000000131,high,hazardous,True
SYN-CONT-001102,00000000-0000-0000-0000-0000000003f3,40GP,16.0,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-001103,00000000-0000-0000-0000-0000000003f3,40RF,25.4,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-001104,00000000-0000-0000-0000-0000000003f3,20GP,21.8,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-001105,00000000-0000-0000-0000-0000000003f4,40GP,22.4,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-001106,00000000-0000-0000-0000-0000000003f4,40RF,22.2,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-001107,00000000-0000-0000-0000-0000000003f4,40RF,27.1,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-001108,00000000-0000-0000-0000-0000000003f4,20GP,15.7,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-001109,00000000-0000-0000-0000-0000000003f4,40HC,24.0,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-001110,00000000-0000-0000-0000-0000000003f4,40RF,14.1,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-001111,00000000-0000-0000-0000-0000000003f4,40HC,19.7,inbound,00000000-0000-0000-0000-00000000012f,normal,hazardous,True
SYN-CONT-001112,00000000-0000-0000-0000-0000000003f4,40RF,11.8,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-001113,00000000-0000-0000-0000-0000000003f4,40GP,22.9,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-001114,00000000-0000-0000-0000-0000000003f4,20GP,11.8,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-001115,00000000-0000-0000-0000-0000000003f4,20GP,29.1,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-001116,00000000-0000-0000-0000-0000000003f4,20GP,25.3,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-001117,00000000-0000-0000-0000-0000000003f4,20GP,13.9,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-001118,00000000-0000-0000-0000-0000000003f4,20GP,15.0,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-001119,00000000-0000-0000-0000-0000000003f4,40HC,22.1,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-001120,00000000-0000-0000-0000-0000000003f4,40GP,8.8,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-001121,00000000-0000-0000-0000-0000000003f4,40HC,18.5,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-001122,00000000-0000-0000-0000-0000000003f4,40HC,18.0,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-001123,00000000-0000-0000-0000-0000000003f4,40GP,21.4,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-001124,00000000-0000-0000-0000-0000000003f4,40RF,19.8,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-001125,00000000-0000-0000-0000-0000000003f4,40HC,18.8,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-001126,00000000-0000-0000-0000-0000000003f4,20GP,14.9,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-001127,00000000-0000-0000-0000-0000000003f4,40HC,14.8,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-001128,00000000-0000-0000-0000-0000000003f4,40GP,14.5,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-001129,00000000-0000-0000-0000-0000000003f4,20GP,29.3,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-001130,00000000-0000-0000-0000-0000000003f4,40HC,25.2,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-001131,00000000-0000-0000-0000-0000000003f4,40GP,20.3,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-001132,00000000-0000-0000-0000-0000000003f4,40RF,27.8,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-001133,00000000-0000-0000-0000-0000000003f4,40RF,13.6,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-001134,00000000-0000-0000-0000-0000000003f4,40RF,26.6,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-001135,00000000-0000-0000-0000-0000000003f4,40HC,17.5,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-001136,00000000-0000-0000-0000-0000000003f4,40HC,22.6,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-001137,00000000-0000-0000-0000-0000000003f4,40HC,12.2,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-001138,00000000-0000-0000-0000-0000000003f4,40GP,14.5,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-001139,00000000-0000-0000-0000-0000000003f4,40RF,21.9,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-001140,00000000-0000-0000-0000-0000000003f4,40RF,12.2,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-001141,00000000-0000-0000-0000-0000000003f4,40GP,29.8,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-001142,00000000-0000-0000-0000-0000000003f4,40GP,14.3,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-001143,00000000-0000-0000-0000-0000000003f4,40RF,24.4,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-001144,00000000-0000-0000-0000-0000000003f4,20GP,8.3,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-001145,00000000-0000-0000-0000-0000000003f4,40HC,15.0,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-001146,00000000-0000-0000-0000-0000000003f4,40HC,23.7,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-001147,00000000-0000-0000-0000-0000000003f4,40HC,27.0,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-001148,00000000-0000-0000-0000-0000000003f4,20GP,25.5,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-001149,00000000-0000-0000-0000-0000000003f4,40RF,12.1,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-001150,00000000-0000-0000-0000-0000000003f4,40RF,26.6,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-001151,00000000-0000-0000-0000-0000000003f4,40GP,25.4,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-001152,00000000-0000-0000-0000-0000000003f4,40GP,12.5,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-001153,00000000-0000-0000-0000-0000000003f4,20GP,23.0,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-001154,00000000-0000-0000-0000-0000000003f4,40RF,16.8,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-001155,00000000-0000-0000-0000-0000000003f4,40HC,22.2,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-001156,00000000-0000-0000-0000-0000000003f4,20GP,18.8,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-001157,00000000-0000-0000-0000-0000000003f4,40GP,28.0,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-001158,00000000-0000-0000-0000-0000000003f4,40GP,13.3,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-001159,00000000-0000-0000-0000-0000000003f4,40HC,11.8,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-001160,00000000-0000-0000-0000-0000000003f4,20GP,25.8,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-001161,00000000-0000-0000-0000-0000000003f4,20GP,25.6,inbound,00000000-0000-0000-0000-00000000012f,normal,hazardous,True
SYN-CONT-001162,00000000-0000-0000-0000-0000000003f4,40GP,25.3,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-001163,00000000-0000-0000-0000-0000000003f4,40GP,10.1,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-001164,00000000-0000-0000-0000-0000000003f4,40HC,9.3,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-001165,00000000-0000-0000-0000-0000000003f4,40GP,25.8,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-001166,00000000-0000-0000-0000-0000000003f4,40RF,13.2,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-001167,00000000-0000-0000-0000-0000000003f4,40HC,24.5,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-001168,00000000-0000-0000-0000-0000000003f4,40RF,16.1,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-001169,00000000-0000-0000-0000-0000000003f4,40HC,18.9,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-001170,00000000-0000-0000-0000-0000000003f4,40HC,23.7,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-001171,00000000-0000-0000-0000-0000000003f4,40GP,15.8,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-001172,00000000-0000-0000-0000-0000000003f4,40RF,14.2,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-001173,00000000-0000-0000-0000-0000000003f4,40GP,20.0,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-001174,00000000-0000-0000-0000-0000000003f4,40HC,20.2,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-001175,00000000-0000-0000-0000-0000000003f4,20GP,16.5,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-001176,00000000-0000-0000-0000-0000000003f4,20GP,27.3,inbound,00000000-0000-0000-0000-000000000130,normal,hazardous,True
SYN-CONT-001177,00000000-0000-0000-0000-0000000003f4,40GP,24.2,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-001178,00000000-0000-0000-0000-0000000003f4,40RF,12.3,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-001179,00000000-0000-0000-0000-0000000003f4,40RF,25.2,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-001180,00000000-0000-0000-0000-0000000003f4,40HC,17.2,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-001181,00000000-0000-0000-0000-0000000003f4,20GP,19.8,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-001182,00000000-0000-0000-0000-0000000003f4,20GP,12.0,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-001183,00000000-0000-0000-0000-0000000003f4,40GP,18.9,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
